id,municipality_id,city_code,subprefecture_code,county_code,valid_from,valid_to
43304_19710401,M03528,43304,,43013,1971-04-01,1991-02-01
43305_initial,M03529,43305,,43013,,1970-11-01
43321_initial,M03530,43321,,43010,,2005-01-15
43322_initial,M03531,43322,,43010,,2005-01-15
43341_initial,M03532,43341,,43007,,2010-03-23
43342_initial,M03533,43342,,43007,,1971-08-01
43342_19710801,M03534,43342,,43007,1971-08-01,2008-10-06
43343_initial,M03535,43343,,43007,,2005-01-15
43344_initial,M03536,43344,,43007,,2005-01-15
43345_initial,M03537,43345,,43007,,2000-07-01
43345_20000701,M03538,43345,,43007,2000-07-01,2005-01-15
43346_initial,M03539,43346,,43007,,1975-09-01
43346_19750901,M03540,43346,,43007,1975-09-01,2004-11-01
43347_initial,M03541,43347,,43007,,2004-11-01
43348_20041101,M03542,43348,,43007,2004-11-01,
43361_initial,M03543,43361,,43008,,2005-10-03
43362_initial,M03544,43362,,43008,,2005-10-03
43363_initial,M03545,43363,,43008,,2005-10-03
43364_initial,M03546,43364,,43008,,
43365_initial,M03547,43365,,43008,,2006-03-01
43366_initial,M03548,43366,,43008,,2006-03-01
43367_initial,M03549,43367,,43008,,
43368_initial,M03550,43368,,43008,,
43369_20060301,M03551,43369,,43008,2006-03-01,
43381_initial,M03552,43381,,43012,,2005-01-15
43382_initial,M03553,43382,,43012,,2005-01-15
43383_initial,M03554,43383,,43012,,2005-01-15
43384_initial,M03555,43384,,43012,,2005-01-15
43385_initial,M03556,43385,,43012,,2010-03-23
43401_initial,M03557,43401,,43005,,2005-03-22
43402_initial,M03558,43402,,43005,,2005-03-22
43403_initial,M03559,43403,,43005,,
43404_initial,M03560,43404,,43005,,
43405_initial,M03561,43405,,43005,,2006-02-27
43406_initial,M03562,43406,,43005,,2005-03-22
43407_initial,M03563,43407,,43005,,2006-02-27
43421_initial,M03564,43421,,43009,,2005-02-11
43422_initial,M03565,43422,,43009,,2005-02-11
43423_initial,M03566,43423,,43009,,
43424_initial,M03567,43424,,43009,,
43425_initial,M03568,43425,,43009,,
43426_initial,M03569,43426,,43009,,2005-02-11
43427_initial,M03570,43427,,43009,,2005-02-11
43428_initial,M03571,43428,,43009,,
43429_initial,M03572,43429,,43009,,2005-02-13
43430_initial,M03573,43430,,43009,,2005-02-13
43431_initial,M03574,43431,,43009,,2005-02-13
43432_initial,M03575,43432,,43009,,
43433_20050213,M03576,43433,,43009,2005-02-13,
43441_initial,M03577,43441,,43002,,
43442_initial,M03578,43442,,43002,,
43443_initial,M03579,43443,,43002,,
43444_initial,M03580,43444,,43002,,
43445_initial,M03581,43445,,43002,,2005-02-11
43446_initial,M03582,43446,,43002,,2005-02-11
43447_20050211,M03583,43447,,43002,2005-02-11,
43461_initial,M03584,43461,,43011,,2005-08-01
43462_initial,M03585,43462,,43011,,1976-09-01
43462_19760901,M03586,43462,,43011,1976-09-01,2005-08-01
43463_initial,M03587,43463,,43011,,2005-08-01
43464_initial,M03588,43464,,43011,,1974-04-01
43464_19740401,M03589,43464,,43011,1974-04-01,2005-10-01
43465_initial,M03590,43465,,43011,,2005-10-01
43466_initial,M03591,43466,,43011,,2005-08-01
43467_initial,M03592,43467,,43011,,2005-08-01
43468_20051001,M03593,43468,,43011,2005-10-01,
43481_initial,M03594,43481,,43003,,2005-01-01
43482_initial,M03595,43482,,43003,,1970-11-01
43482_19701101,M03595,43482,,43003,1970-11-01,2005-01-01
43482_20050101,M03595,43482,,43003,2005-01-01,
43483_initial,M03596,43483,,43003,,1970-11-01
43484_initial,M03597,43484,,43003,,
43501_initial,M03598,43501,,43004,,
43502_initial,M03599,43502,,43004,,2003-04-01
43503_initial,M03600,43503,,43004,,2003-04-01
43504_initial,M03601,43504,,43004,,2003-04-01
43505_initial,M03602,43505,,43004,,
43506_initial,M03603,43506,,43004,,
43507_initial,M03604,43507,,43004,,
43508_initial,M03605,43508,,43004,,2003-04-01
43509_initial,M03606,43509,,43004,,2003-04-01
43510_initial,M03607,43510,,43004,,
43511_initial,M03608,43511,,43004,,
43512_initial,M03609,43512,,43004,,
43513_initial,M03610,43513,,43004,,
43514_20030401,M03611,43514,,43004,2003-04-01,
43521_initial,M03612,43521,,43006,,2004-03-31
43522_initial,M03613,43522,,43006,,2004-03-31
43523_initial,M03614,43523,,43006,,2006-03-27
43524_initial,M03615,43524,,43006,,2004-03-31
43525_initial,M03616,43525,,43006,,2004-03-31
43526_initial,M03617,43526,,43006,,2006-03-27
43527_initial,M03618,43527,,43006,,2006-03-27
43528_initial,M03619,43528,,43006,,2006-03-27
43529_initial,M03620,43529,,43006,,2006-03-27
43530_initial,M03621,43530,,43006,,2006-03-27
43531_initial,M03622,43531,,43006,,
43532_initial,M03623,43532,,43006,,2006-03-27
43533_initial,M03624,43533,,43006,,2006-03-27
44201_initial,M03625,44201,,,,2005-01-01
44201_20050101,M03625,44201,,,2005-01-01,
44202_initial,M03626,44202,,,,
44203_initial,M03627,44203,,,,2005-03-01
44203_20050301,M03627,44203,,,2005-03-01,
44204_initial,M03628,44204,,,,2005-03-22
44204_20050322,M03628,44204,,,2005-03-22,
44205_initial,M03629,44205,,,,2005-03-03
44205_20050303,M03629,44205,,,2005-03-03,
44206_initial,M03630,44206,,,,2005-01-01
44206_20050101,M03630,44206,,,2005-01-01,
44207_initial,M03631,44207,,,,
44208_initial,M03632,44208,,,,2005-04-01
44208_20050401,M03632,44208,,,2005-04-01,
44209_initial,M03633,44209,,,,2005-03-31
44209_20050331,M03633,44209,,,2005-03-31,
44210_initial,M03634,44210,,,,2005-10-01
44210_20051001,M03634,44210,,,2005-10-01,
44211_initial,M03635,44211,,,,2005-03-31
44211_20050331,M03635,44211,,,2005-03-31,
44212_20050331,M03636,44212,,,2005-03-31,
44213_20051001,M03637,44213,,,2005-10-01,
44214_20060331,M03638,44214,,,2006-03-31,
44301_initial,M03639,44301,,44011,,2005-10-01
44302_initial,M03640,44302,,44011,,2005-03-31
44303_initial,M03641,44303,,44011,,2005-03-31
44321_initial,M03642,44321,,44004,,2006-03-31
44322_initial,M03643,44322,,44004,,
44323_initial,M03644,44323,,44004,,2006-03-31
44324_initial,M03645,44324,,44004,,2006-03-31
44325_initial,M03646,44325,,44004,,2006-03-31
44341_initial,M03647,44341,,44010,,
44342_initial,M03648,44342,,44010,,2005-10-01
44361_initial,M03649,44361,,44007,,2005-01-01
44362_initial,M03650,44362,,44007,,2005-10-01
44363_initial,M03651,44363,,44007,,2005-10-01
44364_initial,M03652,44364,,44007,,2005-10-01
44381_initial,M03653,44381,,44006,,2005-01-01
44401_initial,M03654,44401,,44003,,2005-03-03
44402_initial,M03655,44402,,44003,,2005-03-03
44403_initial,M03656,44403,,44003,,2005-03-03
44404_initial,M03657,44404,,44003,,2005-03-03
44405_initial,M03658,44405,,44003,,2005-03-03
44406_initial,M03659,44406,,44003,,2005-03-03
44407_initial,M03660,44407,,44003,,2005-03-03
44408_initial,M03661,44408,,44003,,2005-03-03
44421_initial,M03662,44421,,44002,,2005-01-01
44422_initial,M03663,44422,,44002,,2005-03-31
44423_initial,M03664,44423,,44002,,2005-03-31
44424_initial,M03665,44424,,44002,,2005-03-31
44425_initial,M03666,44425,,44002,,2005-03-31
44426_initial,M03667,44426,,44002,,2005-03-31
44427_initial,M03668,44427,,44002,,2005-03-31
44428_initial,M03669,44428,,44002,,2005-03-31
44441_initial,M03670,44441,,44005,,2005-04-01
44442_initial,M03671,44442,,44005,,2005-04-01
44443_initial,M03672,44443,,44005,,2005-04-01
44461_initial,M03673,44461,,44012,,
44462_initial,M03674,44462,,44012,,
44481_initial,M03675,44481,,44009,,2005-03-22
44482_initial,M03676,44482,,44009,,2005-03-22
44483_initial,M03677,44483,,44009,,2005-03-22
44484_initial,M03678,44484,,44009,,2005-03-22
44485_initial,M03679,44485,,44009,,2005-03-22
44501_initial,M03680,44501,,44008,,2005-03-01
44502_initial,M03681,44502,,44008,,2005-03-01
44503_initial,M03682,44503,,44008,,2005-03-01
44504_initial,M03683,44504,,44008,,2005-03-01
44521_initial,M03684,44521,,44001,,2005-03-31
44522_initial,M03685,44522,,44001,,2005-03-31
45201_initial,M03686,45201,,,,2006-01-01
45201_20060101,M03686,45201,,,2006-01-01,2010-03-23
45201_20100323,M03686,45201,,,2010-03-23,
45202_initial,M03687,45202,,,,2006-01-01
45202_20060101,M03687,45202,,,2006-01-01,
45203_initial,M03688,45203,,,,2006-02-20
45203_20060220,M03688,45203,,,2006-02-20,2007-03-31
45203_20070331,M03688,45203,,,2007-03-31,
45204_initial,M03689,45204,,,,2009-03-30
45204_20090330,M03689,45204,,,2009-03-30,
45205_initial,M03690,45205,,,,2006-03-20
45205_20060320,M03690,45205,,,2006-03-20,2010-03-23
45205_20100323,M03690,45205,,,2010-03-23,
45206_initial,M03691,45206,,,,2006-02-25
45206_20060225,M03691,45206,,,2006-02-25,
45207_initial,M03692,45207,,,,
45208_initial,M03693,45208,,,,
45209_19701201,M03694,45209,,,1970-12-01,
45301_initial,M03695,45301,,45004,,2010-03-23
45302_initial,M03696,45302,,45004,,2006-01-01
45303_initial,M03697,45303,,45004,,2006-01-01
45321_initial,M03698,45321,,45001,,2009-03-30
45322_initial,M03699,45322,,45001,,2009-03-30
45341_initial,M03700,45341,,45002,,
45342_initial,M03701,45342,,45002,,2006-01-01
45343_initial,M03702,45343,,45002,,2006-01-01
45344_initial,M03703,45344,,45002,,2006-01-01
45345_initial,M03704,45345,,45002,,2006-01-01
45361_initial,M03705,45361,,45003,,
45362_initial,M03706,45362,,45003,,2010-03-23
45363_initial,M03707,45363,,45003,,2006-03-20
45364_initial,M03708,45364,,45003,,1970-12-01
45381_initial,M03709,45381,,45006,,2006-01-01
45382_initial,M03710,45382,,45006,,
45383_initial,M03711,45383,,45006,,
45401_initial,M03712,45401,,45007,,
45402_initial,M03713,45402,,45007,,
45403_initial,M03714,45403,,45007,,
45404_initial,M03715,45404,,45007,,1973-04-01
45404_19730401,M03716,45404,,45007,1973-04-01,
45405_initial,M03717,45405,,45007,,
45406_initial,M03718,45406,,45007,,
45421_initial,M03719,45421,,45005,,
45422_initial,M03720,45422,,45005,,2006-02-25
45423_initial,M03721,45423,,45005,,2006-01-01
45424_initial,M03722,45424,,45005,,2006-01-01
45425_initial,M03723,45425,,45005,,2006-01-01
45426_initial,M03724,45426,,45005,,1970-11-03
45426_19701103,M03725,45426,,45005,1970-11-03,2006-02-20
45427_initial,M03726,45427,,45005,,1972-11-01
45427_19721101,M03727,45427,,45005,1972-11-01,2007-03-31
45428_initial,M03728,45428,,45005,,1972-11-01
45428_19721101,M03729,45428,,45005,1972-11-01,2006-02-20
45429_initial,M03730,45429,,45005,,
45430_initial,M03731,45430,,45005,,
45431_20060101,M03732,45431,,45005,2006-01-01,
45441_initial,M03733,45441,45001,45008,,
45442_initial,M03734,45442,45001,45008,,
45443_initial,M03735,45443,45001,45008,,
46201_initial,M03736,46201,46003,,,2004-11-01
46201_20041101,M03736,46201,46003,,2004-11-01,
46202_initial,M03737,46202,,,,2004-10-12
46203_initial,M03738,46203,46007,,,2006-01-01
46203_20060101,M03738,46203,46007,,2006-01-01,
46204_initial,M03739,46204,46004,,,
46205_initial,M03740,46205,46004,,,2005-10-11
46206_initial,M03741,46206,46005,,,
46207_initial,M03742,46207,,,,2006-03-20
46208_initial,M03743,46208,46005,,,2006-03-13
46208_20060313,M03743,46208,46005,,2006-03-13,
46209_initial,M03744,46209,,,,2008-11-01
46210_initial,M03745,46210,46004,,,2006-01-01
46210_20060101,M03745,46210,46004,,2006-01-01,
46211_initial,M03746,46211,,,,2005-11-07
46212_initial,M03747,46212,,,,2005-11-07
46213_initial,M03748,46213,46002,,,
46214_initial,M03749,46214,46007,,,
46215_20041012,M03750,46215,46005,,2004-10-12,
46216_20050501,M03751,46216,46003,,2005-05-01,
46217_20050701,M03752,46217,46007,,2005-07-01,
46218_20051107,M03753,46218,46006,,2005-11-07,
46219_20051011,M03754,46219,46003,,2005-10-11,
46220_20051107,M03755,46220,46004,,2005-11-07,
46221_20060101,M03756,46221,46007,,2006-01-01,
46222_20060320,M03757,46222,46001,,2006-03-20,
46223_20071201,M03758,46223,46004,,2007-12-01,
46224_20081101,M03759,46224,46006,,2008-11-01,
46225_20100323,M03760,46225,46006,,2010-03-23,
46301_initial,M03761,46301,,46007,,1972-11-01
46301_19721101,M03762,46301,,46007,1972-11-01,2004-11-01
46302_initial,M03763,46302,,46007,,1973-05-01
46302_19730501,M03763,46302,,46007,1973-05-01,2004-11-01
46303_19730401,M03764,46303,,46007,1973-04-01,
46304_19730401,M03765,46304,,46007,1973-04-01,
46321_initial,M03766,46321,,46003,,2004-11-01
46322_initial,M03767,46322,,46003,,2006-01-01
46323_initial,M03768,46323,,46003,,2007-12-01
46324_initial,M03769,46324,,46003,,2006-01-01
46341_initial,M03770,46341,,46011,,2005-11-07
46342_initial,M03771,46342,,46011,,2005-11-07
46343_initial,M03772,46343,,46011,,2005-11-07
46344_initial,M03773,46344,,46011,,2007-12-01
46345_initial,M03774,46345,,46011,,2007-12-01
46361_initial,M03775,46361,,46010,,2005-10-11
46362_initial,M03776,46362,,46010,,2005-05-01
46363_initial,M03777,46363,,46010,,2005-05-01
46364_initial,M03778,46364,,46010,,2004-11-01
46365_initial,M03779,46365,,46010,,2004-11-01
46366_initial,M03780,46366,,46010,,2005-05-01
46367_initial,M03781,46367,,46010,,2005-05-01
46368_initial,M03782,46368,,46010,,2005-11-07
46381_initial,M03783,46381,,46005,,2004-10-12
46382_initial,M03784,46382,,46005,,2004-10-12
46383_initial,M03785,46383,,46005,,2004-10-12
46384_initial,M03786,46384,,46005,,2005-03-22
46385_initial,M03787,46385,,46005,,2005-03-22
46386_initial,M03788,46386,,46005,,2005-03-22
46387_initial,M03789,46387,,46005,,2004-10-12
46388_initial,M03790,46388,,46005,,2004-10-12
46389_initial,M03791,46389,,46005,,2004-10-12
46390_initial,M03792,46390,,46005,,2004-10-12
46391_initial,M03793,46391,,46005,,2004-10-12
46392_20050322,M03794,46392,46005,46005,2005-03-22,
46401_initial,M03795,46401,,46009,,1975-04-01
46401_19750401,M03796,46401,,46009,1975-04-01,2006-03-13
46402_initial,M03797,46402,,46009,,2006-03-13
46403_initial,M03798,46403,,46009,,2006-03-20
46404_initial,M03799,46404,46005,46009,,2006-03-20
46404_20060320,M03799,46404,46005,46009,2006-03-20,
46421_initial,M03800,46421,,46012,,2008-11-01
46441_initial,M03801,46441,,46001,,2010-03-23
46442_initial,M03802,46442,,46001,,2010-03-23
46443_initial,M03803,46443,,46001,,2010-03-23
46444_initial,M03804,46444,,46001,,2005-11-07
46445_initial,M03805,46445,,46001,,2005-11-07
46446_initial,M03806,46446,,46001,,2005-03-22
46447_initial,M03807,46447,,46001,,2005-03-22
46448_initial,M03808,46448,,46001,,2005-11-07
46449_initial,M03809,46449,,46001,,2005-11-07
46450_initial,M03810,46450,,46001,,2005-11-07
46451_initial,M03811,46451,,46001,,2005-11-07
46452_20050322,M03812,46452,46006,46001,2005-03-22,
46461_initial,M03813,46461,,46002,,2005-07-01
46462_initial,M03814,46462,,46002,,2006-01-01
46463_initial,M03815,46463,,46002,,2005-07-01
46464_initial,M03816,46464,,46002,,2005-07-01
46465_initial,M03817,46465,,46002,,2006-01-01
46466_initial,M03818,46466,,46002,,2006-01-01
46467_initial,M03819,46467,,46002,,2006-01-01
46468_initial,M03820,46468,46007,46002,,
46481_initial,M03821,46481,,46004,,2006-01-01
46482_initial,M03822,46482,46007,46004,,
46483_initial,M03823,46483,,46004,,2005-07-01
46484_initial,M03824,46484,,46004,,2005-07-01
46485_initial,M03825,46485,,46004,,2006-01-01
46486_initial,M03826,46486,,46004,,2005-03-22
46487_initial,M03827,46487,,46004,,2005-03-31
46488_initial,M03828,46488,,46004,,2005-03-22
46489_initial,M03829,46489,,46004,,2005-03-31
46490_20050322,M03830,46490,46007,46004,2005-03-22,
46491_20050331,M03831,46491,46007,46004,2005-03-31,
46492_20050701,M03832,46492,46007,46004,2005-07-01,
46501_initial,M03833,46501,46002,46008,,
46502_initial,M03834,46502,46002,46008,,
46503_initial,M03835,46503,,46008,,2007-10-01
46504_initial,M03836,46504,,46008,,2007-10-01
46505_20071001,M03837,46505,46002,46008,2007-10-01,
46521_initial,M03838,46521,46003,46006,,1973-04-01
46522_initial,M03839,46522,46003,46006,,1973-04-01
46523_initial,M03840,46523,46001,46006,,
46524_initial,M03841,46524,46001,46006,,
46525_initial,M03842,46525,46001,46006,,
46526_initial,M03843,46526,,46006,,2006-03-20
46527_initial,M03844,46527,46001,46006,,1975-02-10
46527_19750210,M03845,46527,46001,46006,1975-02-10,
46528_initial,M03846,46528,,46006,,2006-03-20
46529_initial,M03847,46529,46001,46006,,
46530_initial,M03848,46530,46001,46006,,
46531_initial,M03849,46531,46001,46006,,
46532_initial,M03850,46532,46001,46006,,
46533_initial,M03851,46533,46001,46006,,
46534_initial,M03852,46534,46001,46006,,
46535_initial,M03853,46535,46001,46006,,
47201_initial,M03854,47201,,,,
47202_initial,M03855,47202,,,,2005-04-01
47203_initial,M03856,47203,,,,2005-04-01
47204_initial,M03857,47204,,,,1974-04-01
47205_initial,M03858,47205,,,,
47206_initial,M03859,47206,,,,2005-10-01
47207_initial,M03860,47207,,,,
47208_initial,M03861,47208,,,,
47209_initial,M03862,47209,,,,
47210_initial,M03863,47210,,,,
47211_19740401,M03864,47211,,,1974-04-01,
47212_20020401,M03865,47212,,,2002-04-01,
47213_20050401,M03866,47213,,,2005-04-01,
47214_20051001,M03867,47214,,,2005-10-01,
47215_20060101,M03868,47215,,,2006-01-01,
47301_initial,M03869,47301,,47004,,
47302_initial,M03870,47302,,47004,,
47303_initial,M03871,47303,,47004,,
47306_initial,M03872,47306,,47004,,
47308_initial,M03873,47308,,47004,,
47311_initial,M03874,47311,,47004,,
47313_initial,M03875,47313,,47004,,
47314_initial,M03876,47314,,47004,,1980-04-01
47314_19800401,M03877,47314,,47004,1980-04-01,
47315_initial,M03878,47315,,47004,,
47321_initial,M03879,47321,,47002,,1974-04-01
47322_initial,M03880,47322,,47002,,1994-01-01
47322_19940101,M03880,47322,,47002,1994-01-01,2005-04-01
47323_initial,M03881,47323,,47002,,1980-04-01
47323_19800401,M03882,47323,,47002,1980-04-01,2005-04-01
47324_initial,M03883,47324,,47002,,
47325_initial,M03884,47325,,47002,,1976-01-01
47325_19760101,M03885,47325,,47002,1976-01-01,
47326_initial,M03886,47326,,47002,,1980-04-01
47326_19800401,M03887,47326,,47002,1980-04-01,
47327_initial,M03888,47327,,47002,,
47328_initial,M03889,47328,,47002,,
47329_initial,M03890,47329,,47002,,1979-04-01
47329_19790401,M03891,47329,,47002,1979-04-01,
47341_initial,M03892,47341,,47001,,2002-04-01
47343_initial,M03893,47343,,47001,,1979-10-01
47343_19791001,M03894,47343,,47001,1979-10-01,2006-01-01
47344_initial,M03895,47344,,47001,,2006-01-01
47345_initial,M03896,47345,,47001,,2006-01-01
47346_initial,M03897,47346,,47001,,2006-01-01
47347_initial,M03898,47347,,47001,,1980-06-01
47347_19800601,M03899,47347,,47001,1980-06-01,2006-01-01
47348_initial,M03900,47348,,47001,,
47349_initial,M03901,47349,,47001,,2006-01-01
47350_initial,M03902,47350,,47001,,1980-04-01
47350_19800401,M03903,47350,,47001,1980-04-01,
47351_initial,M03904,47351,,47001,,2002-04-01
47352_initial,M03905,47352,,47001,,2002-04-01
47353_initial,M03906,47353,,47001,,
47354_initial,M03907,47354,,47001,,
47355_initial,M03908,47355,,47001,,
47356_initial,M03909,47356,,47001,,
47357_initial,M03910,47357,,47001,,
47358_initial,M03911,47358,,47001,,
47359_initial,M03912,47359,,47001,,
47360_initial,M03913,47360,,47001,,
47361_20020401,M03914,47361,,47001,2002-04-01,
47362_20060101,M03915,47362,,47001,2006-01-01,
47371_initial,M03916,47371,,47003,,2005-10-01
47372_initial,M03917,47372,,47003,,2005-10-01
47373_initial,M03918,47373,,47003,,2005-10-01
47374_initial,M03919,47374,,47003,,1982-04-01
